day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
54;0.000282744;0.00339758;0.00070916;0.000282744;0;0;0;0.000282744;0.000282744;0;
55;0.000297269;0.00357593;0.000745718;0.000297269;0;0;0;0.000297269;0.000297269;0;
56;0.000312518;0.00376329;0.000784112;0.000312518;0;0;0;0.000312518;0.000312518;0;
57;0.000328498;0.00396007;0.00082436;0.000328498;0;0;0;0.000328498;0.000328498;0;
58;0.000345258;0.00416673;0.00086659;0.000345258;0;0;0;0.000345258;0.000345258;0;
59;0.000362869;0.00438376;0.000910985;0.000362869;0;0;0;0.000362869;0.000362869;0;
60;0.00038139;0.00461172;0.00095769;0.00038139;0;0;0;0.00038139;0.00038139;0;
61;0.000400848;0.00485116;0.00100678;0.000400848;0;0;0;0.000400848;0.000400848;0;
62;0.000421267;0.00510263;0.00105832;0.000421267;0;0;0;0.000421267;0.000421267;0;
63;0.000442683;0.00536673;0.00111241;0.000442683;0;0;0;0.000442683;0.000442683;0;
64;0.000465157;0.00564405;0.00116919;0.000465157;0;0;0;0.000465157;0.000465157;0;
65;0.000488754;0.00593526;0.00122885;0.000488754;0;0;0;0.000488754;0.000488754;0;
66;0.000513529;0.00624105;0.00129152;0.000513529;0;0;0;0.000513529;0.000513529;0;
67;0.000539528;0.00656214;0.00135732;0.000539528;0;0;0;0.000539528;0.000539528;0;
68;0.000566796;0.00689927;0.00142639;0.000566796;0;0;0;0.000566796;0.000566796;0;
69;0.000595392;0.00725318;0.00149886;0.000595392;0;0;0;0.000595392;0.000595392;0;
70;0.000625386;0.00762471;0.00157493;0.000625386;0;0;0;0.000625386;0.000625386;0;
71;0.000656845;0.00801469;0.00165478;0.000656845;0;0;0;0.000656845;0.000656845;0;
72;0.000689836;0.00842401;0.00173858;0.000689836;0;0;0;0.000689836;0.000689836;0;
73;0.00072442;0.00885359;0.00182649;0.00072442;0;0;0;0.00072442;0.00072442;0;
74;0.000760666;0.00930438;0.00191871;0.000760666;0;0;0;0.000760666;0.000760666;0;
75;0.000798647;0.00977737;0.00201544;0.000798647;0;0;0;0.000798647;0.000798647;0;
76;0.000838442;0.0102736;0.00211688;0.000838442;0;0;0;0.000838442;0.000838442;0;
77;0.000880133;0.0107942;0.00222325;0.000880133;0;0;0;0.000880133;0.000880133;0;
78;0.000923797;0.0113402;0.00233478;0.000923797;0;0;0;0.000923797;0.000923797;0;
79;0.000969515;0.0119128;0.00245169;0.000969515;0;0;0;0.000969515;0.000969515;0;
80;0.00101737;0.0125132;0.0025742;0.00101737;0;0;0;0.00101737;0.00101737;0;
81;0.00106746;0.0131427;0.00270257;0.00106746;0;0;0;0.00106746;0.00106746;0;
82;0.00111986;0.0138026;0.00283706;0.00111986;0;0;0;0.00111986;0.00111986;0;
83;0.00117467;0.0144941;0.00297792;0.00117467;0;0;0;0.00117467;0.00117467;0;
84;0.00123199;0.0152188;0.00312543;0.00123199;0;0;0;0.00123199;0.00123199;0;
85;0.00129191;0.0159781;0.00327986;0.00129191;0;0;0;0.00129191;0.00129191;0;
86;0.00135453;0.0167734;0.00344149;0.00135453;0;0;0;0.00135453;0.00135453;0;
87;0.00141994;0.0176063;0.00361061;0.00141994;0;0;0;0.00141994;0.00141994;0;
88;0.00148826;0.0184783;0.00378753;0.00148826;0;0;0;0.00148826;0.00148826;0;
89;0.00155958;0.0193911;0.00397256;0.00155958;0;0;0;0.00155958;0.00155958;0;
90;0.001634;0.0203464;0.00416601;0.001634;0;0;0;0.001634;0.001634;0;
91;0.00171162;0.0213459;0.00436819;0.00171162;0;0;0;0.00171162;0.00171162;0;
92;0.00179256;0.0223914;0.00457943;0.00179256;0;0;0;0.00179256;0.00179256;0;
93;0.00187692;0.0234846;0.00480006;0.00187692;0;0;0;0.00187692;0.00187692;0;
94;0.00196479;0.0246274;0.00503042;0.00196479;0;0;0;0.00196479;0.00196479;0;
95;0.00205628;0.0258218;0.00527084;0.00205628;0;0;0;0.00205628;0.00205628;0;
96;0.00215149;0.0270695;0.00552166;0.00215149;0;0;0;0.00215149;0.00215149;0;
97;0.00225052;0.0283726;0.00578323;0.00225052;0;0;0;0.00225052;0.00225052;0;
98;0.00235346;0.029733;0.00605587;0.00235346;0;0;0;0.00235346;0.00235346;0;
99;0.0024604;0.0311527;0.00633994;0.0024604;0;0;0;0.0024604;0.0024604;0;
100;0.00257144;0.0326338;0.00663576;0.00257144;0;0;0;0.00257144;0.00257144;0;
101;0.00268664;0.0341783;0.00694367;0.00268664;0;0;0;0.00268664;0.00268664;0;
102;0.00280609;0.0357881;0.007264;0.00280609;0;0;0;0.00280609;0.00280609;0;
103;0.00292986;0.0374654;0.00759704;0.00292986;0;0;0;0.00292986;0.00292986;0;
104;0.003058;0.0392121;0.00794312;0.003058;0;0;0;0.003058;0.003058;0;
105;0.00319057;0.0410303;0.00830252;0.00319057;0;0;0;0.00319057;0.00319057;0;
106;0.00332761;0.0429218;0.00867552;0.00332761;0;0;0;0.00332761;0.00332761;0;
107;0.00346914;0.0448887;0.00906237;0.00346914;0;0;0;0.00346914;0.00346914;0;
108;0.00361519;0.0469328;0.0094633;0.00361519;0;0;0;0.00361519;0.00361519;0;
109;0.00376575;0.0490559;0.00987853;0.00376575;0;0;0;0.00376575;0.00376575;0;
110;0.00392082;0.0512598;0.0103082;0.00392082;0;0;0;0.00392082;0.00392082;0;
111;0.00408036;0.053546;0.0107525;0.00408036;0;0;0;0.00408036;0.00408036;0;
112;0.00424434;0.0559163;0.0112116;0.00424434;0;0;0;0.00424434;0.00424434;0;
113;0.00441268;0.0583719;0.0116855;0.00441268;0;0;0;0.00441268;0.00441268;0;
114;0.00458531;0.0609142;0.0121742;0.00458531;0;0;0;0.00458531;0.00458531;0;
115;0.00476211;0.0635443;0.0126777;0.00476211;0;0;0;0.00476211;0.00476211;0;
116;0.00494295;0.0662632;0.0131959;0.00494295;0;0;0;0.00494295;0.00494295;0;
117;0.0051277;0.0690717;0.0137288;0.0051277;0;0;0;0.0051277;0.0051277;0;
118;0.00531616;0.0719703;0.0142761;0.00531616;0;0;0;0.00531616;0.00531616;0;
119;0.00550813;0.0749595;0.0148376;0.00550813;0;0;0;0.00550813;0.00550813;0;
120;0.0057034;0.0780393;0.015413;0.0057034;0;0;0;0.0057034;0.0057034;0;
121;0.0059017;0.0812096;0.0160019;0.0059017;0;0;0;0.0059017;0.0059017;0;
122;0.00610274;0.08447;0.0166037;0.00610274;0;0;0;0.00610274;0.00610274;0;
123;0.00630623;0.0878198;0.017218;0.00630623;0;0;0;0.00630623;0.00630623;0;
124;0.00651182;0.0912579;0.0178441;0.00651182;0;0;0;0.00651182;0.00651182;0;
125;0.00671916;0.0947831;0.0184814;0.00671916;0;0;0;0.00671916;0.00671916;0;
126;0.00692784;0.0983935;0.019129;0.00692784;0;0;0;0.00692784;0.00692784;0;
127;0.00713746;0.102087;0.019786;0.00713746;0;0;0;0.00713746;0.00713746;0;
128;0.00734758;0.105862;0.0204514;0.00734758;0;0;0;0.00734758;0.00734758;0;
129;0.00755773;0.109714;0.0211243;0.00755773;0;0;0;0.00755773;0.00755773;0;
130;0.00776743;0.113642;0.0218033;0.00776743;0;0;0;0.00776743;0.00776743;0;
131;0.00797618;0.11764;0.0224874;0.00797618;0;0;0;0.00797618;0.00797618;0;
132;0.00818348;0.121706;0.0231751;0.00818348;0;0;0;0.00818348;0.00818348;0;
133;0.00838877;0.125836;0.0238651;0.00838877;0;0;0;0.00838877;0.00838877;0;
134;0.00859154;0.130023;0.0245558;0.00859154;0;0;0;0.00859154;0.00859154;0;
135;0.00879122;0.134263;0.0252457;0.00879122;0;0;0;0.00879122;0.00879122;0;
136;0.00898728;0.138551;0.0259333;0.00898728;0;0;0;0.00898728;0.00898728;0;
137;0.00917917;0.142881;0.0266168;0.00917917;0;0;0;0.00917917;0.00917917;0;
138;0.00936634;0.147247;0.0272945;0.00936634;0;0;0;0.00936634;0.00936634;0;
139;0.00954827;0.151641;0.0279647;0.00954827;0;0;0;0.00954827;0.00954827;0;
140;0.00972444;0.156058;0.0286255;0.00972444;0;0;0;0.00972444;0.00972444;0;
141;0.00989435;0.160491;0.0292752;0.00989435;0;0;0;0.00989435;0.00989435;0;
142;0.0100575;0.164931;0.0299121;0.0100575;0;0;0;0.0100575;0.0100575;0;
143;0.0102135;0.169372;0.0305342;0.0102135;0;0;0;0.0102135;0.0102135;0;
144;0.0103619;0.173806;0.0311399;0.0103619;0;0;0;0.0103619;0.0103619;0;
145;0.0105023;0.178225;0.0317274;0.0105023;0;0;0;0.0105023;0.0105023;0;
146;0.0106344;0.182621;0.0322952;0.0106344;0;0;0;0.0106344;0.0106344;0;
147;0.0107578;0.186987;0.0328415;0.0107578;0;0;0;0.0107578;0.0107578;0;
148;0.0108723;0.191315;0.0333649;0.0108723;0;0;0;0.0108723;0.0108723;0;
149;0.0109777;0.195597;0.0338639;0.0109777;0;0;0;0.0109777;0.0109777;0;
150;0.0110738;0.199825;0.0343373;0.0110738;0;0;0;0.0110738;0.0110738;0;
151;0.0111605;0.203991;0.0347839;0.0111605;0;0;0;0.0111605;0.0111605;0;
152;0.0112377;0.208089;0.0352025;0.0112377;0;0;0;0.0112377;0.0112377;0;
153;0.0113055;0.212112;0.0355924;0.0113055;0;0;0;0.0113055;0.0113055;0;
154;0.0113637;0.216052;0.0359526;0.0113637;0;0;0;0.0113637;0.0113637;0;
155;0.0114125;0.219902;0.0362826;0.0114125;0;0;0;0.0114125;0.0114125;0;
156;0.011452;0.223658;0.0365818;0.011452;0;0;0;0.011452;0.011452;0;
157;0.0114823;0.227312;0.0368501;0.0114823;0;0;0;0.0114823;0.0114823;0;
158;0.0115037;0.23086;0.0370871;0.0115037;0;0;0;0.0115037;0.0115037;0;
159;0.0115164;0.234296;0.037293;0.0115164;0;0;0;0.0115164;0.0115164;0;
160;0.0115207;0.237616;0.0374679;0.0115207;0;0;0;0.0115207;0.0115207;0;
161;0.0115169;0.240817;0.037612;0.0115169;0;0;0;0.0115207;0.0115207;0;
162;0.0115052;0.243893;0.0377259;0.0115052;0;0;0;0.0115207;0.0115207;0;
163;0.0114861;0.246843;0.0378102;0.0114861;0;0;0;0.0115207;0.0115207;0;
164;0.01146;0.249664;0.0378654;0.01146;0;0;0;0.0115207;0.0115207;0;
165;0.0114272;0.252353;0.0378926;0.0114272;0;0;0;0.0115207;0.0115207;0;
166;0.0113881;0.254908;0.0378926;0.0113881;0;0;0;0.0115207;0.0115207;0;
167;0.0113432;0.25733;0.0378666;0.0113432;0;0;0;0.0115207;0.0115207;0;
168;0.0112929;0.259616;0.0378155;0.0112929;0;0;0;0.0115207;0.0115207;0;
169;0.0112377;0.261767;0.0377407;0.0112377;0;0;0;0.0115207;0.0115207;0;
170;0.0111778;0.263783;0.0376434;0.0111778;0;0;0;0.0115207;0.0115207;0;
171;0.0111139;0.265665;0.0375249;0.0111139;0;0;0;0.0115207;0.0115207;0;
172;0.0110462;0.267413;0.0373866;0.0110462;0;0;0;0.0115207;0.0115207;0;
173;0.0109753;0.269029;0.0372299;0.0109753;0;0;0;0.0115207;0.0115207;0;
174;0.0109015;0.270514;0.0370562;0.0109015;0;0;0;0.0115207;0.0115207;0;
175;0.0108251;0.271871;0.0368668;0.0108251;0;0;0;0.0115207;0.0115207;0;
176;0.0107467;0.273102;0.0366633;0.0107467;0;0;0;0.0115207;0.0115207;0;
177;0.0106664;0.27421;0.0364469;0.0106664;0;0;0;0.0115207;0.0115207;0;
178;0.0105848;0.275198;0.036219;0.0105848;0;0;0;0.0115207;0.0115207;0;
179;0.0105021;0.276068;0.035981;0.0105021;0;0;0;0.0115207;0.0115207;0;
180;0.0104186;0.276824;0.0357342;0.0104186;0;0;0;0.0115207;0.0115207;0;
181;0.0103346;0.27747;0.0354798;0.0103346;0;0;0;0.0115207;0.0115207;0;
182;0.0102504;0.278009;0.035219;0.0102504;0;0;0;0.0115207;0.0115207;0;
183;0.0101662;0.278445;0.0349531;0.0101662;0;0;0;0.0115207;0.0115207;0;
184;0.0100824;0.278781;0.034683;0.0100824;0;0;0;0.0115207;0.0115207;0;
185;0.00999902;0.279023;0.0344099;0.00999902;0;0;0;0.0115207;0.0115207;0;
186;0.00991638;0.279174;0.0341347;0.00991638;0;0;0;0.0115207;0.0115207;0;
187;0.00983463;0.279237;0.0338583;0.00983463;0;0;0;0.0115207;0.0115207;0;
188;0.00975396;0.279218;0.0335817;0.00975396;0;0;0;0.0115207;0.0115207;0;
189;0.00967451;0.27912;0.0333057;0.00967451;0;0;0;0.0115207;0.0115207;0;
190;0.00959643;0.278947;0.033031;0.00959643;0;0;0;0.0115207;0.0115207;0;
191;0.00951984;0.278704;0.0327583;0.00951984;0;0;0;0.0115207;0.0115207;0;
192;0.00944485;0.278394;0.0324882;0.00944485;0;0;0;0.0115207;0.0115207;0;
193;0.00937156;0.278022;0.0322214;0.00937156;0;0;0;0.0115207;0.0115207;0;
194;0.00930006;0.277591;0.0319583;0.00930006;0;0;0;0.0115207;0.0115207;0;
195;0.00923042;0.277106;0.0316996;0.00923042;0;0;0;0.0115207;0.0115207;0;
196;0.00916271;0.27657;0.0314455;0.00916271;0;0;0;0.0115207;0.0115207;0;
197;0.00909698;0.275987;0.0311965;0.00909698;0;0;0;0.0115207;0.0115207;0;
198;0.00903327;0.275361;0.0309529;0.00903327;0;0;0;0.0115207;0.0115207;0;
199;0.00897163;0.274695;0.030715;0.00897163;0;0;0;0.0115207;0.0115207;0;
200;0.00891207;0.273992;0.0304832;0.00891207;0;0;0;0.0115207;0.0115207;0;
201;0.00885463;0.273257;0.0302576;0.00885463;0;0;0;0.0115207;0.0115207;0;
202;0.0087993;0.272493;0.0300384;0.0087993;0;0;0;0.0115207;0.0115207;0;
203;0.00874611;0.271701;0.0298258;0.00874611;0;0;0;0.0115207;0.0115207;0;
204;0.00869505;0.270887;0.0296199;0.00869505;0;0;0;0.0115207;0.0115207;0;
205;0.00864612;0.270052;0.0294208;0.00864612;0;0;0;0.0115207;0.0115207;0;
206;0.00859931;0.269199;0.0292286;0.00859931;0;0;0;0.0115207;0.0115207;0;
207;0.00855461;0.268332;0.0290434;0.00855461;0;0;0;0.0115207;0.0115207;0;
208;0.008512;0.267452;0.0288652;0.008512;0;0;0;0.0115207;0.0115207;0;
209;0.00847146;0.266563;0.0286939;0.00847146;0;0;0;0.0115207;0.0115207;0;
210;0.00843297;0.265666;0.0285297;0.00843297;0;0;0;0.0115207;0.0115207;0;
211;0.0083965;0.264765;0.0283725;0.0083965;0;0;0;0.0115207;0.0115207;0;
212;0.00836202;0.26386;0.0282222;0.00836202;0;0;0;0.0115207;0.0115207;0;
213;0.00832951;0.262954;0.0280788;0.00832951;0;0;0;0.0115207;0.0115207;0;
214;0.00829892;0.26205;0.0279422;0.00829892;0;0;0;0.0115207;0.0115207;0;
215;0.00827023;0.261148;0.0278125;0.00827023;0;0;0;0.0115207;0.0115207;0;
216;0.0082434;0.260251;0.0276894;0.0082434;0;0;0;0.0115207;0.0115207;0;
217;0.00821839;0.259361;0.0275729;0.00821839;0;0;0;0.0115207;0.0115207;0;
218;0.00819516;0.258479;0.0274629;0.00819516;0;0;0;0.0115207;0.0115207;0;
219;0.00817367;0.257605;0.0273593;0.00817367;0;0;0;0.0115207;0.0115207;0;
220;0.00815388;0.256743;0.027262;0.00815388;0;0;0;0.0115207;0.0115207;0;
221;0.00813576;0.255893;0.0271708;0.00813576;0;0;0;0.0115207;0.0115207;0;
222;0.00811925;0.255056;0.0270857;0.00811925;0;0;0;0.0115207;0.0115207;0;
223;0.00810431;0.254233;0.0270066;0.00810431;0;0;0;0.0115207;0.0115207;0;
224;0.0080909;0.253426;0.0269332;0.0080909;0;0;0;0.0115207;0.0115207;0;
