day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
30;5.24643e-05;0.000348928;8.74686e-05;5.24643e-05;0;0;0;5.24643e-05;5.24643e-05;0;
31;5.44571e-05;0.000361514;9.07921e-05;5.44571e-05;0;0;0;5.44571e-05;5.44571e-05;0;
32;5.66307e-05;0.000374763;9.44171e-05;5.66307e-05;0;0;0;5.66307e-05;5.66307e-05;0;
33;5.86926e-05;0.000388484;9.7856e-05;5.86926e-05;0;0;0;5.86926e-05;5.86926e-05;0;
34;6.06033e-05;0.000402469;0.000101043;6.06033e-05;0;0;0;6.06033e-05;6.06033e-05;0;
35;6.2545e-05;0.000416718;0.000104282;6.2545e-05;0;0;0;6.2545e-05;6.2545e-05;0;
36;6.47026e-05;0.000431414;0.000107881;6.47026e-05;0;0;0;6.47026e-05;6.47026e-05;0;
37;6.70611e-05;0.000446706;0.000111815;6.70611e-05;0;0;0;6.70611e-05;6.70611e-05;0;
38;6.94937e-05;0.000462595;0.000115872;6.94937e-05;0;0;0;6.94937e-05;6.94937e-05;0;
39;7.19028e-05;0.000478986;0.000119891;7.19028e-05;0;0;0;7.19028e-05;7.19028e-05;0;
40;7.43297e-05;0.000495838;0.000123939;7.43297e-05;0;0;0;7.43297e-05;7.43297e-05;0;
41;7.68687e-05;0.000513206;0.000128175;7.68687e-05;0;0;0;7.68687e-05;7.68687e-05;0;
42;7.95655e-05;0.000531187;0.000132674;7.95655e-05;0;0;0;7.95655e-05;7.95655e-05;0;
43;8.2386e-05;0.00054983;0.00013738;8.2386e-05;0;0;0;8.2386e-05;8.2386e-05;0;
44;8.52753e-05;0.000569126;0.0001422;8.52753e-05;0;0;0;8.52753e-05;8.52753e-05;0;
45;8.82219e-05;0.000589053;0.000147116;8.82219e-05;0;0;0;8.82219e-05;8.82219e-05;0;
46;9.12597e-05;0.000609626;0.000152185;9.12597e-05;0;0;0;9.12597e-05;9.12597e-05;0;
47;9.44275e-05;0.000630898;0.000157471;9.44275e-05;0;0;0;9.44275e-05;9.44275e-05;0;
48;9.77303e-05;0.000652921;0.000162982;9.77303e-05;0;0;0;9.77303e-05;9.77303e-05;0;
49;0.000101148;0.000675719;0.000168686;0.000101148;0;0;0;0.000101148;0.000101148;0;
50;0.000104667;0.000699299;0.000174557;0.000104667;0;0;0;0.000104667;0.000104667;0;
51;0.000108293;0.000723676;0.000180609;0.000108293;0;0;0;0.000108293;0.000108293;0;
52;0.000112048;0.000748884;0.000186876;0.000112048;0;0;0;0.000112048;0.000112048;0;
53;0.000115946;0.000774964;0.000193382;0.000115946;0;0;0;0.000115946;0.000115946;0;
54;0.000119986;0.000801954;0.000200124;0.000119986;0;0;0;0.000119986;0.000119986;0;
55;0.00012416;0.00082988;0.000207092;0.00012416;0;0;0;0.00012416;0.00012416;0;
56;0.000128472;0.000858766;0.000214289;0.000128472;0;0;0;0.000128472;0.000128472;0;
57;0.000132929;0.000888643;0.00022173;0.000132929;0;0;0;0.000132929;0.000132929;0;
58;0.000137545;0.000919551;0.000229436;0.000137545;0;0;0;0.000137545;0.000137545;0;
59;0.000142325;0.000951529;0.000237416;0.000142325;0;0;0;0.000142325;0.000142325;0;
60;0.00014727;0.000984616;0.000245673;0.00014727;0;0;0;0.00014727;0.00014727;0;
61;0.000152384;0.00101885;0.000254211;0.000152384;0;0;0;0.000152384;0.000152384;0;
62;0.000157671;0.00105426;0.00026304;0.000157671;0;0;0;0.000157671;0.000157671;0;
63;0.00016314;0.00109089;0.000272174;0.00016314;0;0;0;0.00016314;0.00016314;0;
64;0.000168801;0.00112878;0.000281628;0.000168801;0;0;0;0.000168801;0.000168801;0;
65;0.000174658;0.00116798;0.00029141;0.000174658;0;0;0;0.000174658;0.000174658;0;
66;0.000180716;0.00120854;0.00030153;0.000180716;0;0;0;0.000180716;0.000180716;0;
67;0.000186982;0.0012505;0.000311996;0.000186982;0;0;0;0.000186982;0.000186982;0;
68;0.000193462;0.0012939;0.000322822;0.000193462;0;0;0;0.000193462;0.000193462;0;
69;0.000200166;0.0013388;0.000334023;0.000200166;0;0;0;0.000200166;0.000200166;0;
70;0.000207102;0.00138525;0.000345611;0.000207102;0;0;0;0.000207102;0.000207102;0;
71;0.000214276;0.00143329;0.000357599;0.000214276;0;0;0;0.000214276;0.000214276;0;
72;0.000221696;0.00148299;0.000369999;0.000221696;0;0;0;0.000221696;0.000221696;0;
73;0.00022937;0.0015344;0.000382825;0.00022937;0;0;0;0.00022937;0.00022937;0;
74;0.000237307;0.00158758;0.000396092;0.000237307;0;0;0;0.000237307;0.000237307;0;
75;0.000245517;0.00164259;0.000409816;0.000245517;0;0;0;0.000245517;0.000245517;0;
76;0.000254009;0.00169949;0.000424012;0.000254009;0;0;0;0.000254009;0.000254009;0;
77;0.000262791;0.00175834;0.000438696;0.000262791;0;0;0;0.000262791;0.000262791;0;
78;0.000271874;0.00181921;0.000453884;0.000271874;0;0;0;0.000271874;0.000271874;0;
79;0.000281267;0.00188217;0.000469592;0.000281267;0;0;0;0.000281267;0.000281267;0;
80;0.000290981;0.00194729;0.00048584;0.000290981;0;0;0;0.000290981;0.000290981;0;
81;0.000301027;0.00201465;0.000502644;0.000301027;0;0;0;0.000301027;0.000301027;0;
82;0.000311415;0.0020843;0.000520024;0.000311415;0;0;0;0.000311415;0.000311415;0;
83;0.000322158;0.00215634;0.000537999;0.000322158;0;0;0;0.000322158;0.000322158;0;
84;0.000333267;0.00223085;0.000556589;0.000333267;0;0;0;0.000333267;0.000333267;0;
85;0.000344753;0.0023079;0.000575814;0.000344753;0;0;0;0.000344753;0.000344753;0;
86;0.000356631;0.00238758;0.000595695;0.000356631;0;0;0;0.000356631;0.000356631;0;
87;0.000368911;0.00246999;0.000616255;0.000368911;0;0;0;0.000368911;0.000368911;0;
88;0.000381609;0.0025552;0.000637516;0.000381609;0;0;0;0.000381609;0.000381609;0;
89;0.000394737;0.00264331;0.000659502;0.000394737;0;0;0;0.000394737;0.000394737;0;
90;0.00040831;0.00273442;0.000682236;0.00040831;0;0;0;0.00040831;0.00040831;0;
91;0.000422342;0.00282863;0.000705743;0.000422342;0;0;0;0.000422342;0.000422342;0;
92;0.000436848;0.00292604;0.000730048;0.000436848;0;0;0;0.000436848;0.000436848;0;
93;0.000451844;0.00302676;0.000755179;0.000451844;0;0;0;0.000451844;0.000451844;0;
94;0.000467345;0.0031309;0.000781163;0.000467345;0;0;0;0.000467345;0.000467345;0;
95;0.000483369;0.00323856;0.000808026;0.000483369;0;0;0;0.000483369;0.000483369;0;
96;0.000499931;0.00334986;0.000835799;0.000499931;0;0;0;0.000499931;0.000499931;0;
97;0.00051705;0.00346493;0.00086451;0.00051705;0;0;0;0.00051705;0.00051705;0;
98;0.000534743;0.00358388;0.000894192;0.000534743;0;0;0;0.000534743;0.000534743;0;
99;0.000553028;0.00370684;0.000924874;0.000553028;0;0;0;0.000553028;0.000553028;0;
100;0.000571926;0.00383395;0.00095659;0.000571926;0;0;0;0.000571926;0.000571926;0;
101;0.000591454;0.00396533;0.000989373;0.000591454;0;0;0;0.000591454;0.000591454;0;
102;0.000611634;0.00410112;0.00102326;0.000611634;0;0;0;0.000611634;0.000611634;0;
103;0.000632485;0.00424147;0.00105828;0.000632485;0;0;0;0.000632485;0.000632485;0;
104;0.00065403;0.00438653;0.00109447;0.00065403;0;0;0;0.00065403;0.00065403;0;
105;0.000676289;0.00453643;0.00113188;0.000676289;0;0;0;0.000676289;0.000676289;0;
106;0.000699285;0.00469134;0.00117054;0.000699285;0;0;0;0.000699285;0.000699285;0;
107;0.000723042;0.00485142;0.00121048;0.000723042;0;0;0;0.000723042;0.000723042;0;
108;0.000747582;0.00501684;0.00125176;0.000747582;0;0;0;0.000747582;0.000747582;0;
109;0.000772931;0.00518775;0.00129441;0.000772931;0;0;0;0.000772931;0.000772931;0;
110;0.000799112;0.00536433;0.00133847;0.000799112;0;0;0;0.000799112;0.000799112;0;
111;0.000826152;0.00554676;0.001384;0.000826152;0;0;0;0.000826152;0.000826152;0;
112;0.000854077;0.00573523;0.00143103;0.000854077;0;0;0;0.000854077;0.000854077;0;
113;0.000882913;0.00592991;0.00147961;0.000882913;0;0;0;0.000882913;0.000882913;0;
114;0.000912689;0.00613101;0.00152979;0.000912689;0;0;0;0.000912689;0.000912689;0;
115;0.000943431;0.00633872;0.00158163;0.000943431;0;0;0;0.000943431;0.000943431;0;
116;0.00097517;0.00655325;0.00163516;0.00097517;0;0;0;0.00097517;0.00097517;0;
117;0.00100793;0.00677479;0.00169045;0.00100793;0;0;0;0.00100793;0.00100793;0;
118;0.00104176;0.00700357;0.00174754;0.00104176;0;0;0;0.00104176;0.00104176;0;
119;0.00107666;0.00723981;0.0018065;0.00107666;0;0;0;0.00107666;0.00107666;0;
120;0.00111269;0.00748372;0.00186737;0.00111269;0;0;0;0.00111269;0.00111269;0;
121;0.00114987;0.00773554;0.00193021;0.00114987;0;0;0;0.00114987;0.00114987;0;
122;0.00118823;0.0079955;0.00199509;0.00118823;0;0;0;0.00118823;0.00118823;0;
123;0.00122781;0.00826384;0.00206205;0.00122781;0;0;0;0.00122781;0.00122781;0;
124;0.00126864;0.00854082;0.00213118;0.00126864;0;0;0;0.00126864;0.00126864;0;
125;0.00131075;0.00882668;0.00220252;0.00131075;0;0;0;0.00131075;0.00131075;0;
126;0.0013542;0.00912167;0.00227614;0.0013542;0;0;0;0.0013542;0.0013542;0;
127;0.001399;0.00942607;0.00235211;0.001399;0;0;0;0.001399;0.001399;0;
128;0.00144519;0.00974013;0.00243049;0.00144519;0;0;0;0.00144519;0.00144519;0;
129;0.00149283;0.0100641;0.00251135;0.00149283;0;0;0;0.00149283;0.00149283;0;
130;0.00154193;0.0103984;0.00259477;0.00154193;0;0;0;0.00154193;0.00154193;0;
131;0.00159255;0.0107431;0.0026808;0.00159255;0;0;0;0.00159255;0.00159255;0;
132;0.00164472;0.0110987;0.00276954;0.00164472;0;0;0;0.00164472;0.00164472;0;
133;0.00169847;0.0114653;0.00286104;0.00169847;0;0;0;0.00169847;0.00169847;0;
134;0.00175387;0.0118433;0.00295539;0.00175387;0;0;0;0.00175387;0.00175387;0;
135;0.00181093;0.0122331;0.00305266;0.00181093;0;0;0;0.00181093;0.00181093;0;
136;0.00186971;0.0126348;0.00315293;0.00186971;0;0;0;0.00186971;0.00186971;0;
137;0.00193025;0.0130489;0.00325627;0.00193025;0;0;0;0.00193025;0.00193025;0;
138;0.00199258;0.0134756;0.00336277;0.00199258;0;0;0;0.00199258;0.00199258;0;
139;0.00205676;0.0139153;0.00347251;0.00205676;0;0;0;0.00205676;0.00205676;0;
140;0.00212283;0.0143683;0.00358557;0.00212283;0;0;0;0.00212283;0.00212283;0;
141;0.00219082;0.0148349;0.00370203;0.00219082;0;0;0;0.00219082;0.00219082;0;
142;0.00226079;0.0153155;0.00382198;0.00226079;0;0;0;0.00226079;0.00226079;0;
143;0.00233277;0.0158104;0.0039455;0.00233277;0;0;0;0.00233277;0.00233277;0;
144;0.00240681;0.01632;0.00407268;0.00240681;0;0;0;0.00240681;0.00240681;0;
145;0.00248296;0.0168445;0.0042036;0.00248296;0;0;0;0.00248296;0.00248296;0;
146;0.00256126;0.0173845;0.00433835;0.00256126;0;0;0;0.00256126;0.00256126;0;
147;0.00264174;0.0179401;0.00447702;0.00264174;0;0;0;0.00264174;0.00264174;0;
148;0.00272446;0.0185117;0.00461969;0.00272446;0;0;0;0.00272446;0.00272446;0;
149;0.00280946;0.0190998;0.00476645;0.00280946;0;0;0;0.00280946;0.00280946;0;
150;0.00289678;0.0197046;0.00491739;0.00289678;0;0;0;0.00289678;0.00289678;0;
151;0.00298647;0.0203265;0.0050726;0.00298647;0;0;0;0.00298647;0.00298647;0;
152;0.00307855;0.0209659;0.00523216;0.00307855;0;0;0;0.00307855;0.00307855;0;
153;0.00317308;0.0216231;0.00539617;0.00317308;0;0;0;0.00317308;0.00317308;0;
154;0.0032701;0.0222984;0.0055647;0.0032701;0;0;0;0.0032701;0.0032701;0;
155;0.00336964;0.0229922;0.00573784;0.00336964;0;0;0;0.00336964;0.00336964;0;
156;0.00347174;0.0237049;0.00591568;0.00347174;0;0;0;0.00347174;0.00347174;0;
157;0.00357644;0.0244367;0.0060983;0.00357644;0;0;0;0.00357644;0.00357644;0;
158;0.00368377;0.0251881;0.00628579;0.00368377;0;0;0;0.00368377;0.00368377;0;
159;0.00379376;0.0259593;0.00647821;0.00379376;0;0;0;0.00379376;0.00379376;0;
160;0.00390646;0.0267506;0.00667566;0.00390646;0;0;0;0.00390646;0.00390646;0;
161;0.00402188;0.0275624;0.0068782;0.00402188;0;0;0;0.00402188;0.00402188;0;
162;0.00414006;0.028395;0.00708591;0.00414006;0;0;0;0.00414006;0.00414006;0;
163;0.00426102;0.0292486;0.00729887;0.00426102;0;0;0;0.00426102;0.00426102;0;
164;0.00438479;0.0301236;0.00751713;0.00438479;0;0;0;0.00438479;0.00438479;0;
165;0.00451138;0.0310201;0.00774077;0.00451138;0;0;0;0.00451138;0.00451138;0;
166;0.00464082;0.0319385;0.00796984;0.00464082;0;0;0;0.00464082;0.00464082;0;
167;0.00477312;0.032879;0.00820441;0.00477312;0;0;0;0.00477312;0.00477312;0;
168;0.00490829;0.0338418;0.00844452;0.00490829;0;0;0;0.00490829;0.00490829;0;
169;0.00504634;0.0348272;0.00869023;0.00504634;0;0;0;0.00504634;0.00504634;0;
170;0.00518729;0.0358352;0.00894157;0.00518729;0;0;0;0.00518729;0.00518729;0;
171;0.00533112;0.0368661;0.00919859;0.00533112;0;0;0;0.00533112;0.00533112;0;
172;0.00547784;0.03792;0.00946132;0.00547784;0;0;0;0.00547784;0.00547784;0;
173;0.00562744;0.038997;0.00972978;0.00562744;0;0;0;0.00562744;0.00562744;0;
174;0.00577991;0.0400973;0.010004;0.00577991;0;0;0;0.00577991;0.00577991;0;
175;0.00593525;0.0412209;0.010284;0.00593525;0;0;0;0.00593525;0.00593525;0;
176;0.00609343;0.0423678;0.0105697;0.00609343;0;0;0;0.00609343;0.00609343;0;
177;0.00625442;0.0435381;0.0108613;0.00625442;0;0;0;0.00625442;0.00625442;0;
178;0.00641821;0.0447317;0.0111586;0.00641821;0;0;0;0.00641821;0.00641821;0;
179;0.00658475;0.0459487;0.0114617;0.00658475;0;0;0;0.00658475;0.00658475;0;
180;0.00675401;0.0471888;0.0117704;0.00675401;0;0;0;0.00675401;0.00675401;0;
181;0.00692596;0.0484521;0.0120849;0.00692596;0;0;0;0.00692596;0.00692596;0;
182;0.00710053;0.0497384;0.012405;0.00710053;0;0;0;0.00710053;0.00710053;0;
183;0.00727768;0.0510475;0.0127307;0.00727768;0;0;0;0.00727768;0.00727768;0;
184;0.00745734;0.0523791;0.013062;0.00745734;0;0;0;0.00745734;0.00745734;0;
185;0.00763946;0.0537331;0.0133987;0.00763946;0;0;0;0.00763946;0.00763946;0;
186;0.00782397;0.0551091;0.0137408;0.00782397;0;0;0;0.00782397;0.00782397;0;
187;0.00801078;0.0565068;0.0140882;0.00801078;0;0;0;0.00801078;0.00801078;0;
188;0.00819982;0.0579258;0.0144408;0.00819982;0;0;0;0.00819982;0.00819982;0;
189;0.008391;0.0593657;0.0147984;0.008391;0;0;0;0.008391;0.008391;0;
190;0.00858423;0.060826;0.015161;0.00858423;0;0;0;0.00858423;0.00858423;0;
191;0.00877942;0.0623063;0.0155284;0.00877942;0;0;0;0.00877942;0.00877942;0;
192;0.00897645;0.063806;0.0159005;0.00897645;0;0;0;0.00897645;0.00897645;0;
193;0.00917523;0.0653245;0.0162771;0.00917523;0;0;0;0.00917523;0.00917523;0;
194;0.00937563;0.0668612;0.016658;0.00937563;0;0;0;0.00937563;0.00937563;0;
195;0.00957755;0.0684154;0.017043;0.00957755;0;0;0;0.00957755;0.00957755;0;
196;0.00978085;0.0699864;0.0174321;0.00978085;0;0;0;0.00978085;0.00978085;0;
197;0.00998542;0.0715735;0.0178249;0.00998542;0;0;0;0.00998542;0.00998542;0;
198;0.0101911;0.0731758;0.0182212;0.0101911;0;0;0;0.0101911;0.0101911;0;
199;0.0103978;0.0747925;0.0186209;0.0103978;0;0;0;0.0103978;0.0103978;0;
200;0.0106053;0.0764227;0.0190237;0.0106053;0;0;0;0.0106053;0.0106053;0;
201;0.0108136;0.0780656;0.0194293;0.0108136;0;0;0;0.0108136;0.0108136;0;
202;0.0110224;0.0797201;0.0198376;0.0110224;0;0;0;0.0110224;0.0110224;0;
203;0.0112317;0.0813854;0.0202482;0.0112317;0;0;0;0.0112317;0.0112317;0;
204;0.0114411;0.0830603;0.0206608;0.0114411;0;0;0;0.0114411;0.0114411;0;
205;0.0116508;0.0847438;0.0210753;0.0116508;0;0;0;0.0116508;0.0116508;0;
206;0.0118603;0.0864349;0.0214913;0.0118603;0;0;0;0.0118603;0.0118603;0;
207;0.0120697;0.0881324;0.0219085;0.0120697;0;0;0;0.0120697;0.0120697;0;
208;0.0122787;0.0898352;0.0223266;0.0122787;0;0;0;0.0122787;0.0122787;0;
209;0.0124872;0.0915422;0.0227454;0.0124872;0;0;0;0.0124872;0.0124872;0;
210;0.012695;0.0932522;0.0231645;0.012695;0;0;0;0.012695;0.012695;0;
211;0.012902;0.0949639;0.0235836;0.012902;0;0;0;0.012902;0.012902;0;
212;0.0131081;0.0966763;0.0240024;0.0131081;0;0;0;0.0131081;0.0131081;0;
213;0.0133129;0.0983881;0.0244206;0.0133129;0;0;0;0.0133129;0.0133129;0;
214;0.0135165;0.100098;0.0248379;0.0135165;0;0;0;0.0135165;0.0135165;0;
215;0.0137187;0.101805;0.025254;0.0137187;0;0;0;0.0137187;0.0137187;0;
216;0.0139192;0.103508;0.0256685;0.0139192;0;0;0;0.0139192;0.0139192;0;
217;0.0141181;0.105205;0.0260811;0.0141181;0;0;0;0.0141181;0.0141181;0;
218;0.014315;0.106895;0.0264916;0.014315;0;0;0;0.014315;0.014315;0;
219;0.01451;0.108578;0.0268996;0.01451;0;0;0;0.01451;0.01451;0;
220;0.0147028;0.110251;0.0273049;0.0147028;0;0;0;0.0147028;0.0147028;0;
221;0.0148934;0.111915;0.027707;0.0148934;0;0;0;0.0148934;0.0148934;0;
222;0.0150816;0.113566;0.0281059;0.0150816;0;0;0;0.0150816;0.0150816;0;
223;0.0152672;0.115206;0.028501;0.0152672;0;0;0;0.0152672;0.0152672;0;
224;0.0154503;0.116831;0.0288923;0.0154503;0;0;0;0.0154503;0.0154503;0;
225;0.0156306;0.118442;0.0292793;0.0156306;0;0;0;0.0156306;0.0156306;0;
226;0.0158082;0.120037;0.029662;0.0158082;0;0;0;0.0158082;0.0158082;0;
227;0.0159828;0.121615;0.0300399;0.0159828;0;0;0;0.0159828;0.0159828;0;
228;0.0161544;0.123176;0.030413;0.0161544;0;0;0;0.0161544;0.0161544;0;
229;0.016323;0.124718;0.0307808;0.016323;0;0;0;0.016323;0.016323;0;
230;0.0164884;0.12624;0.0311434;0.0164884;0;0;0;0.0164884;0.0164884;0;
231;0.0166506;0.127742;0.0315003;0.0166506;0;0;0;0.0166506;0.0166506;0;
232;0.0168095;0.129222;0.0318516;0.0168095;0;0;0;0.0168095;0.0168095;0;
233;0.0169651;0.130681;0.0321969;0.0169651;0;0;0;0.0169651;0.0169651;0;
234;0.0171174;0.132117;0.0325361;0.0171174;0;0;0;0.0171174;0.0171174;0;
235;0.0172663;0.133529;0.0328691;0.0172663;0;0;0;0.0172663;0.0172663;0;
236;0.0174117;0.134917;0.0331957;0.0174117;0;0;0;0.0174117;0.0174117;0;
237;0.0175537;0.136281;0.0335158;0.0175537;0;0;0;0.0175537;0.0175537;0;
238;0.0176922;0.137619;0.0338294;0.0176922;0;0;0;0.0176922;0.0176922;0;
239;0.0178272;0.138932;0.0341362;0.0178272;0;0;0;0.0178272;0.0178272;0;
240;0.0179588;0.140219;0.0344363;0.0179588;0;0;0;0.0179588;0.0179588;0;
241;0.0180868;0.14148;0.0347296;0.0180868;0;0;0;0.0180868;0.0180868;0;
242;0.0182114;0.142714;0.035016;0.0182114;0;0;0;0.0182114;0.0182114;0;
243;0.0183325;0.14392;0.0352954;0.0183325;0;0;0;0.0183325;0.0183325;0;
244;0.0184502;0.1451;0.0355679;0.0184502;0;0;0;0.0184502;0.0184502;0;
245;0.0185645;0.146253;0.0358334;0.0185645;0;0;0;0.0185645;0.0185645;0;
246;0.0186753;0.147378;0.036092;0.0186753;0;0;0;0.0186753;0.0186753;0;
247;0.0187828;0.148475;0.0363436;0.0187828;0;0;0;0.0187828;0.0187828;0;
248;0.0188869;0.149545;0.0365883;0.0188869;0;0;0;0.0188869;0.0188869;0;
249;0.0189878;0.150587;0.0368261;0.0189878;0;0;0;0.0189878;0.0189878;0;
250;0.0190854;0.151602;0.037057;0.0190854;0;0;0;0.0190854;0.0190854;0;
251;0.0191798;0.15259;0.0372811;0.0191798;0;0;0;0.0191798;0.0191798;0;
252;0.0192711;0.15355;0.0374984;0.0192711;0;0;0;0.0192711;0.0192711;0;
253;0.0193593;0.154484;0.0377091;0.0193593;0;0;0;0.0193593;0.0193593;0;
254;0.0194445;0.15539;0.0379131;0.0194445;0;0;0;0.0194445;0.0194445;0;
255;0.0195267;0.15627;0.0381107;0.0195267;0;0;0;0.0195267;0.0195267;0;
256;0.0196059;0.157123;0.0383018;0.0196059;0;0;0;0.0196059;0.0196059;0;
257;0.0196823;0.157951;0.0384866;0.0196823;0;0;0;0.0196823;0.0196823;0;
258;0.0197559;0.158753;0.0386652;0.0197559;0;0;0;0.0197559;0.0197559;0;
259;0.0198268;0.159529;0.0388377;0.0198268;0;0;0;0.0198268;0.0198268;0;
260;0.0198951;0.160281;0.0390042;0.0198951;0;0;0;0.0198951;0.0198951;0;
261;0.0199607;0.161008;0.0391648;0.0199607;0;0;0;0.0199607;0.0199607;0;
262;0.0200238;0.161711;0.0393197;0.0200238;0;0;0;0.0200238;0.0200238;0;
263;0.0200845;0.16239;0.0394689;0.0200845;0;0;0;0.0200845;0.0200845;0;
264;0.0201428;0.163046;0.0396127;0.0201428;0;0;0;0.0201428;0.0201428;0;
265;0.0201987;0.163679;0.039751;0.0201987;0;0;0;0.0201987;0.0201987;0;
266;0.0202525;0.16429;0.0398842;0.0202525;0;0;0;0.0202525;0.0202525;0;
267;0.020304;0.164879;0.0400123;0.020304;0;0;0;0.020304;0.020304;0;
268;0.0203534;0.165447;0.0401354;0.0203534;0;0;0;0.0203534;0.0203534;0;
269;0.0204008;0.165994;0.0402537;0.0204008;0;0;0;0.0204008;0.0204008;0;
270;0.0204461;0.166521;0.0403673;0.0204461;0;0;0;0.0204461;0.0204461;0;
271;0.0204896;0.167028;0.0404763;0.0204896;0;0;0;0.0204896;0.0204896;0;
272;0.0205312;0.167516;0.0405809;0.0205312;0;0;0;0.0205312;0.0205312;0;
273;0.0205711;0.167985;0.0406813;0.0205711;0;0;0;0.0205711;0.0205711;0;
274;0.0206092;0.168436;0.0407775;0.0206092;0;0;0;0.0206092;0.0206092;0;
275;0.0206456;0.168869;0.0408697;0.0206456;0;0;0;0.0206456;0.0206456;0;
276;0.0206805;0.169286;0.0409581;0.0206805;0;0;0;0.0206805;0.0206805;0;
277;0.0207138;0.169685;0.0410427;0.0207138;0;0;0;0.0207138;0.0207138;0;
278;0.0207456;0.170068;0.0411236;0.0207456;0;0;0;0.0207456;0.0207456;0;
279;0.0207759;0.170436;0.0412011;0.0207759;0;0;0;0.0207759;0.0207759;0;
280;0.020805;0.170789;0.0412752;0.020805;0;0;0;0.020805;0.020805;0;
281;0.0208326;0.171127;0.041346;0.0208326;0;0;0;0.0208326;0.0208326;0;
282;0.0208591;0.171451;0.0414138;0.0208591;0;0;0;0.0208591;0.0208591;0;
283;0.0208843;0.171761;0.0414785;0.0208843;0;0;0;0.0208843;0.0208843;0;
284;0.0209083;0.172058;0.0415403;0.0209083;0;0;0;0.0209083;0.0209083;0;
285;0.0209312;0.172342;0.0415993;0.0209312;0;0;0;0.0209312;0.0209312;0;
286;0.020953;0.172614;0.0416557;0.020953;0;0;0;0.020953;0.020953;0;
287;0.0209738;0.172874;0.0417094;0.0209738;0;0;0;0.0209738;0.0209738;0;
288;0.0209937;0.173123;0.0417607;0.0209937;0;0;0;0.0209937;0.0209937;0;
289;0.0210125;0.173361;0.0418096;0.0210125;0;0;0;0.0210125;0.0210125;0;
290;0.0210305;0.173588;0.0418563;0.0210305;0;0;0;0.0210305;0.0210305;0;
