day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
204;0.0037021;0.544195;0.0134794;0.0037021;0;0;0;0.00444197;0.00444197;0;
205;0.00367162;0.544262;0.0133709;0.00367162;0;0;0;0.00444197;0.00444197;0;
206;0.00364142;0.544296;0.0132624;0.00364142;0;0;0;0.00444197;0.00444197;0;
207;0.00361155;0.544301;0.0131541;0.00361155;0;0;0;0.00444197;0.00444197;0;
208;0.00358203;0.544275;0.0130463;0.00358203;0;0;0;0.00444197;0.00444197;0;
209;0.00355289;0.544221;0.0129391;0.00355289;0;0;0;0.00444197;0.00444197;0;
210;0.00352418;0.54414;0.0128327;0.00352418;0;0;0;0.00444197;0.00444197;0;
211;0.00349591;0.544032;0.0127272;0.00349591;0;0;0;0.00444197;0.00444197;0;
212;0.00346811;0.543899;0.0126227;0.00346811;0;0;0;0.00444197;0.00444197;0;
213;0.00344079;0.543743;0.0125194;0.00344079;0;0;0;0.00444197;0.00444197;0;
214;0.00341399;0.543563;0.0124174;0.00341399;0;0;0;0.00444197;0.00444197;0;
215;0.00338772;0.543362;0.0123168;0.00338772;0;0;0;0.00444197;0.00444197;0;
216;0.00336199;0.54314;0.0122177;0.00336199;0;0;0;0.00444197;0.00444197;0;
217;0.00333682;0.542898;0.0121202;0.00333682;0;0;0;0.00444197;0.00444197;0;
218;0.00331222;0.542638;0.0120243;0.00331222;0;0;0;0.00444197;0.00444197;0;
219;0.00328819;0.54236;0.0119302;0.00328819;0;0;0;0.00444197;0.00444197;0;
220;0.00326476;0.542066;0.0118379;0.00326476;0;0;0;0.00444197;0.00444197;0;
221;0.00324191;0.541756;0.0117475;0.00324191;0;0;0;0.00444197;0.00444197;0;
222;0.00321967;0.541432;0.011659;0.00321967;0;0;0;0.00444197;0.00444197;0;
223;0.00319803;0.541094;0.0115724;0.00319803;0;0;0;0.00444197;0.00444197;0;
224;0.003177;0.540744;0.0114878;0.003177;0;0;0;0.00444197;0.00444197;0;
225;0.00315658;0.540382;0.0114053;0.00315658;0;0;0;0.00444197;0.00444197;0;
226;0.00313677;0.540009;0.0113248;0.00313677;0;0;0;0.00444197;0.00444197;0;
227;0.00311757;0.539626;0.0112464;0.00311757;0;0;0;0.00444197;0.00444197;0;
228;0.00309897;0.539235;0.0111701;0.00309897;0;0;0;0.00444197;0.00444197;0;
229;0.00308099;0.538835;0.0110959;0.00308099;0;0;0;0.00444197;0.00444197;0;
230;0.0030636;0.538427;0.0110238;0.0030636;0;0;0;0.00444197;0.00444197;0;
231;0.00304682;0.538014;0.0109539;0.00304682;0;0;0;0.00444197;0.00444197;0;
232;0.00303063;0.537594;0.010886;0.00303063;0;0;0;0.00444197;0.00444197;0;
233;0.00301504;0.537169;0.0108203;0.00301504;0;0;0;0.00444197;0.00444197;0;
234;0.00300003;0.53674;0.0107567;0.00300003;0;0;0;0.00444197;0.00444197;0;
235;0.00298561;0.536307;0.0106952;0.00298561;0;0;0;0.00444197;0.00444197;0;
236;0.00297176;0.535871;0.0106357;0.00297176;0;0;0;0.00444197;0.00444197;0;
237;0.00295848;0.535433;0.0105784;0.00295848;0;0;0;0.00444197;0.00444197;0;
238;0.00294576;0.534993;0.0105231;0.00294576;0;0;0;0.00444197;0.00444197;0;
239;0.00293359;0.534552;0.0104699;0.00293359;0;0;0;0.00444197;0.00444197;0;
240;0.00292198;0.53411;0.0104188;0.00292198;0;0;0;0.00444197;0.00444197;0;
241;0.0029109;0.533668;0.0103696;0.0029109;0;0;0;0.00444197;0.00444197;0;
242;0.00290036;0.533227;0.0103224;0.00290036;0;0;0;0.00444197;0.00444197;0;
243;0.00289034;0.532786;0.0102772;0.00289034;0;0;0;0.00444197;0.00444197;0;
244;0.00288083;0.532347;0.0102339;0.00288083;0;0;0;0.00444197;0.00444197;0;
245;0.00287184;0.531911;0.0101926;0.00287184;0;0;0;0.00444197;0.00444197;0;
246;0.00286334;0.531476;0.0101531;0.00286334;0;0;0;0.00444197;0.00444197;0;
247;0.00285533;0.531045;0.0101155;0.00285533;0;0;0;0.00444197;0.00444197;0;
248;0.00284781;0.530616;0.0100798;0.00284781;0;0;0;0.00444197;0.00444197;0;
249;0.00284076;0.530192;0.0100458;0.00284076;0;0;0;0.00444197;0.00444197;0;
250;0.00283417;0.529771;0.0100137;0.00283417;0;0;0;0.00444197;0.00444197;0;
251;0.00282803;0.529355;0.00998327;0.00282803;0;0;0;0.00444197;0.00444197;0;
