day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
37;0.0465414;0.939457;0.234255;0.0465414;0;0;0;0.149286;0.149286;0;
38;0.0448043;0.927894;0.19895;0.0448043;0;0;0;0.149286;0.149286;0;
39;0.0442032;0.916424;0.17503;0.0442032;0;0;0;0.149286;0.149286;0;
40;0.0442404;0.905679;0.158722;0.0442404;0;0;0;0.149286;0.149286;0;
41;0.0444617;0.8958;0.146759;0.0444617;0;0;0;0.149286;0.149286;0;
42;0.0447826;0.886834;0.137771;0.0447826;0;0;0;0.149286;0.149286;0;
43;0.0453571;0.878981;0.131577;0.0453571;0;0;0;0.149286;0.149286;0;
44;0.0462849;0.872527;0.128072;0.0462849;0;0;0;0.149286;0.149286;0;
45;0.047469;0.867645;0.126731;0.047469;0;0;0;0.149286;0.149286;0;
46;0.0486967;0.864283;0.126779;0.0486967;0;0;0;0.149286;0.149286;0;
47;0.0498205;0.862246;0.12764;0.0498205;0;0;0;0.149286;0.149286;0;
48;0.0508405;0.861352;0.129151;0.0508405;0;0;0;0.149286;0.149286;0;
49;0.0518144;0.861485;0.131361;0.0518144;0;0;0;0.149286;0.149286;0;
50;0.0527358;0.862532;0.134201;0.0527358;0;0;0;0.149286;0.149286;0;
51;0.0535255;0.864305;0.137398;0.0535255;0;0;0;0.149286;0.149286;0;
52;0.054112;0.866559;0.140634;0.054112;0;0;0;0.149286;0.149286;0;
53;0.0544894;0.869055;0.143714;0.0544894;0;0;0;0.149286;0.149286;0;
54;0.0547021;0.871614;0.146581;0.0547021;0;0;0;0.149286;0.149286;0;
55;0.0547938;0.874111;0.149207;0.0547938;0;0;0;0.149286;0.149286;0;
56;0.0547799;0.876444;0.151512;0.0547799;0;0;0;0.149286;0.149286;0;
57;0.0546621;0.878519;0.153379;0.0546621;0;0;0;0.149286;0.149286;0;
58;0.0544554;0.880264;0.154739;0.0544554;0;0;0;0.149286;0.149286;0;
59;0.0541945;0.881642;0.155607;0.0541945;0;0;0;0.149286;0.149286;0;
60;0.0539161;0.88266;0.156055;0.0539161;0;0;0;0.149286;0.149286;0;
61;0.0536432;0.883343;0.156154;0.0536432;0;0;0;0.149286;0.149286;0;
62;0.0533845;0.883727;0.155956;0.0533845;0;0;0;0.149286;0.149286;0;
63;0.0531444;0.883848;0.155511;0.0531444;0;0;0;0.149286;0.149286;0;
64;0.0529304;0.883748;0.154883;0.0529304;0;0;0;0.149286;0.149286;0;
65;0.0527517;0.883475;0.154151;0.0527517;0;0;0;0.149286;0.149286;0;
66;0.0526137;0.88308;0.153388;0.0526137;0;0;0;0.149286;0.149286;0;
67;0.0525149;0.88261;0.152642;0.0525149;0;0;0;0.149286;0.149286;0;
68;0.0524502;0.882104;0.151943;0.0524502;0;0;0;0.149286;0.149286;0;
69;0.0524146;0.881592;0.151313;0.0524146;0;0;0;0.149286;0.149286;0;
70;0.0524047;0.881101;0.150771;0.0524047;0;0;0;0.149286;0.149286;0;
71;0.0524174;0.880652;0.15033;0.0524174;0;0;0;0.149286;0.149286;0;
72;0.0524484;0.880262;0.149996;0.0524484;0;0;0;0.149286;0.149286;0;
73;0.0524919;0.879938;0.149763;0.0524919;0;0;0;0.149286;0.149286;0;
74;0.0525426;0.879684;0.149621;0.0525426;0;0;0;0.149286;0.149286;0;
75;0.0525963;0.879499;0.149557;0.0525963;0;0;0;0.149286;0.149286;0;
76;0.0526501;0.879379;0.14956;0.0526501;0;0;0;0.149286;0.149286;0;
77;0.0527018;0.879318;0.149619;0.0527018;0;0;0;0.149286;0.149286;0;
78;0.052749;0.879308;0.149721;0.052749;0;0;0;0.149286;0.149286;0;
79;0.05279;0.87934;0.14985;0.05279;0;0;0;0.149286;0.149286;0;
80;0.0528236;0.879403;0.149994;0.0528236;0;0;0;0.149286;0.149286;0;
81;0.0528496;0.879489;0.150144;0.0528496;0;0;0;0.149286;0.149286;0;
82;0.0528683;0.879588;0.150291;0.0528683;0;0;0;0.149286;0.149286;0;
83;0.0528803;0.879693;0.150428;0.0528803;0;0;0;0.149286;0.149286;0;
84;0.0528861;0.879797;0.150551;0.0528861;0;0;0;0.149286;0.149286;0;
85;0.0528866;0.879896;0.150655;0.0528866;0;0;0;0.149286;0.149286;0;
86;0.0528827;0.879985;0.150738;0.0528827;0;0;0;0.149286;0.149286;0;
87;0.0528755;0.880061;0.150801;0.0528755;0;0;0;0.149286;0.149286;0;
88;0.0528662;0.880124;0.150844;0.0528662;0;0;0;0.149286;0.149286;0;
89;0.0528555;0.880172;0.150869;0.0528555;0;0;0;0.149286;0.149286;0;
90;0.0528444;0.880206;0.150878;0.0528444;0;0;0;0.149286;0.149286;0;
91;0.0528333;0.880227;0.150874;0.0528333;0;0;0;0.149286;0.149286;0;
92;0.0528229;0.880236;0.150859;0.0528229;0;0;0;0.149286;0.149286;0;
93;0.0528136;0.880236;0.150836;0.0528136;0;0;0;0.149286;0.149286;0;
94;0.0528057;0.880227;0.150808;0.0528057;0;0;0;0.149286;0.149286;0;
95;0.0527992;0.880213;0.150778;0.0527992;0;0;0;0.149286;0.149286;0;
96;0.0527943;0.880194;0.150747;0.0527943;0;0;0;0.149286;0.149286;0;
97;0.0527909;0.880174;0.150718;0.0527909;0;0;0;0.149286;0.149286;0;
98;0.0527889;0.880152;0.15069;0.0527889;0;0;0;0.149286;0.149286;0;
99;0.052788;0.880131;0.150666;0.052788;0;0;0;0.149286;0.149286;0;
100;0.0527882;0.880111;0.150646;0.0527882;0;0;0;0.149286;0.149286;0;
101;0.0527892;0.880094;0.15063;0.0527892;0;0;0;0.149286;0.149286;0;
102;0.0527908;0.880079;0.150619;0.0527908;0;0;0;0.149286;0.149286;0;
103;0.0527928;0.880067;0.150611;0.0527928;0;0;0;0.149286;0.149286;0;
104;0.052795;0.880058;0.150607;0.052795;0;0;0;0.149286;0.149286;0;
105;0.0527973;0.880052;0.150606;0.0527973;0;0;0;0.149286;0.149286;0;
106;0.0527996;0.880048;0.150607;0.0527996;0;0;0;0.149286;0.149286;0;
107;0.0528016;0.880047;0.150611;0.0528016;0;0;0;0.149286;0.149286;0;
108;0.0528034;0.880048;0.150616;0.0528034;0;0;0;0.149286;0.149286;0;
109;0.052805;0.88005;0.150622;0.052805;0;0;0;0.149286;0.149286;0;
110;0.0528062;0.880053;0.150628;0.0528062;0;0;0;0.149286;0.149286;0;
111;0.0528071;0.880057;0.150634;0.0528071;0;0;0;0.149286;0.149286;0;
112;0.0528077;0.880061;0.15064;0.0528077;0;0;0;0.149286;0.149286;0;
113;0.0528081;0.880066;0.150646;0.0528081;0;0;0;0.149286;0.149286;0;
114;0.0528082;0.88007;0.15065;0.0528082;0;0;0;0.149286;0.149286;0;
115;0.0528081;0.880074;0.150654;0.0528081;0;0;0;0.149286;0.149286;0;
116;0.0528079;0.880077;0.150657;0.0528079;0;0;0;0.149286;0.149286;0;
117;0.0528075;0.88008;0.150659;0.0528075;0;0;0;0.149286;0.149286;0;
118;0.0528071;0.880082;0.150661;0.0528071;0;0;0;0.149286;0.149286;0;
119;0.0528066;0.880084;0.150661;0.0528066;0;0;0;0.149286;0.149286;0;
120;0.0528061;0.880085;0.150661;0.0528061;0;0;0;0.149286;0.149286;0;
121;0.0528057;0.880086;0.150661;0.0528057;0;0;0;0.149286;0.149286;0;
122;0.0528053;0.880086;0.15066;0.0528053;0;0;0;0.149286;0.149286;0;
123;0.0528049;0.880086;0.150659;0.0528049;0;0;0;0.149286;0.149286;0;
124;0.0528046;0.880085;0.150658;0.0528046;0;0;0;0.149286;0.149286;0;
125;0.0528044;0.880085;0.150657;0.0528044;0;0;0;0.149286;0.149286;0;
126;0.0528042;0.880084;0.150655;0.0528042;0;0;0;0.149286;0.149286;0;
127;0.0528041;0.880083;0.150654;0.0528041;0;0;0;0.149286;0.149286;0;
128;0.0528041;0.880082;0.150653;0.0528041;0;0;0;0.149286;0.149286;0;
129;0.0528041;0.880081;0.150652;0.0528041;0;0;0;0.149286;0.149286;0;
130;0.0528041;0.88008;0.150651;0.0528041;0;0;0;0.149286;0.149286;0;
131;0.0528042;0.88008;0.150651;0.0528042;0;0;0;0.149286;0.149286;0;
132;0.0528042;0.880079;0.15065;0.0528042;0;0;0;0.149286;0.149286;0;
133;0.0528043;0.880079;0.15065;0.0528043;0;0;0;0.149286;0.149286;0;
134;0.0528044;0.880078;0.15065;0.0528044;0;0;0;0.149286;0.149286;0;
135;0.0528045;0.880078;0.15065;0.0528045;0;0;0;0.149286;0.149286;0;
136;0.0528046;0.880078;0.15065;0.0528046;0;0;0;0.149286;0.149286;0;
137;0.0528047;0.880078;0.15065;0.0528047;0;0;0;0.149286;0.149286;0;
138;0.0528047;0.880078;0.150651;0.0528047;0;0;0;0.149286;0.149286;0;
139;0.0528048;0.880078;0.150651;0.0528048;0;0;0;0.149286;0.149286;0;
140;0.0528048;0.880078;0.150651;0.0528048;0;0;0;0.149286;0.149286;0;
141;0.0528049;0.880079;0.150651;0.0528049;0;0;0;0.149286;0.149286;0;
142;0.0528049;0.880079;0.150652;0.0528049;0;0;0;0.149286;0.149286;0;
143;0.0528049;0.880079;0.150652;0.0528049;0;0;0;0.149286;0.149286;0;
144;0.0528049;0.880079;0.150652;0.0528049;0;0;0;0.149286;0.149286;0;
145;0.0528049;0.880079;0.150652;0.0528049;0;0;0;0.149286;0.149286;0;
146;0.0528049;0.880079;0.150652;0.0528049;0;0;0;0.149286;0.149286;0;
147;0.0528049;0.880079;0.150652;0.0528049;0;0;0;0.149286;0.149286;0;
148;0.0528048;0.88008;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
149;0.0528048;0.88008;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
150;0.0528048;0.88008;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
151;0.0528048;0.88008;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
152;0.0528048;0.88008;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
153;0.0528048;0.88008;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
154;0.0528048;0.88008;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
155;0.0528047;0.88008;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
156;0.0528047;0.88008;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
157;0.0528047;0.88008;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
158;0.0528047;0.880079;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
159;0.0528047;0.880079;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
160;0.0528047;0.880079;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
161;0.0528047;0.880079;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
162;0.0528047;0.880079;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
163;0.0528047;0.880079;0.150652;0.0528047;0;0;0;0.149286;0.149286;0;
164;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
165;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
166;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
167;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
168;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
169;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
170;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
171;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
172;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
173;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
174;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
175;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
176;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
177;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
178;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
179;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
180;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
181;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
182;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
183;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
184;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
185;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
186;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
187;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
188;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
189;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
190;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
191;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
192;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
193;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
194;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
195;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
196;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
197;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
198;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
199;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
200;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
201;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
202;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
203;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
204;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
205;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
206;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
207;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
208;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
209;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
210;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
211;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
212;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
213;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
214;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
215;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
216;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
217;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
218;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
219;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
220;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
221;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
222;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
223;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
224;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
225;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
226;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
227;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
228;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
229;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
230;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
231;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
232;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
233;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
234;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
235;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
236;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
237;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
238;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
239;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
240;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
241;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
242;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
243;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
244;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
245;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
246;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
247;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
248;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
249;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
250;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
251;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
252;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
253;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
254;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
255;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
256;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
257;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
258;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
259;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
260;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
261;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
262;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
263;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
264;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
265;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
266;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
267;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
268;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
269;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
270;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
271;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
272;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
273;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
274;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
275;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
276;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
277;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
278;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
279;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
280;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
281;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
282;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
283;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
284;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
285;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
286;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
287;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
288;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
289;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
290;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
291;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
292;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
293;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
294;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
295;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
296;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
297;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
298;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
299;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
300;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
301;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
302;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
303;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
304;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
305;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
306;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
307;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
308;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
309;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
310;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
311;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
312;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
313;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
314;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
315;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
316;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
317;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
318;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
319;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
320;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
321;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
322;0.0528048;0.880079;0.150652;0.0528048;0;0;0;0.149286;0.149286;0;
