day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
77;7.02992e-05;0.471588;0.000221716;7.02992e-05;0;0;0;7.02992e-05;7.02992e-05;0;
78;7.15813e-05;0.47162;0.000225773;7.15813e-05;0;0;0;7.15813e-05;7.15813e-05;0;
79;7.28862e-05;0.471653;0.000229902;7.28862e-05;0;0;0;7.28862e-05;7.28862e-05;0;
80;7.42137e-05;0.471686;0.000234104;7.42137e-05;0;0;0;7.42137e-05;7.42137e-05;0;
81;7.55641e-05;0.471719;0.000238378;7.55641e-05;0;0;0;7.55641e-05;7.55641e-05;0;
82;7.69381e-05;0.471753;0.000242728;7.69381e-05;0;0;0;7.69381e-05;7.69381e-05;0;
83;7.83364e-05;0.471787;0.000247155;7.83364e-05;0;0;0;7.83364e-05;7.83364e-05;0;
84;7.97593e-05;0.471823;0.000251661;7.97593e-05;0;0;0;7.97593e-05;7.97593e-05;0;
85;8.1207e-05;0.471858;0.000256246;8.1207e-05;0;0;0;8.1207e-05;8.1207e-05;0;
86;8.26798e-05;0.471894;0.000260911;8.26798e-05;0;0;0;8.26798e-05;8.26798e-05;0;
87;8.41781e-05;0.471931;0.000265657;8.41781e-05;0;0;0;8.41781e-05;8.41781e-05;0;
88;8.57025e-05;0.471969;0.000270486;8.57025e-05;0;0;0;8.57025e-05;8.57025e-05;0;
89;8.72533e-05;0.472007;0.0002754;8.72533e-05;0;0;0;8.72533e-05;8.72533e-05;0;
90;8.88311e-05;0.472045;0.000280401;8.88311e-05;0;0;0;8.88311e-05;8.88311e-05;0;
91;9.04361e-05;0.472085;0.000285488;9.04361e-05;0;0;0;9.04361e-05;9.04361e-05;0;
92;9.20688e-05;0.472125;0.000290663;9.20688e-05;0;0;0;9.20688e-05;9.20688e-05;0;
93;9.37296e-05;0.472165;0.000295929;9.37296e-05;0;0;0;9.37296e-05;9.37296e-05;0;
94;9.54189e-05;0.472207;0.000301285;9.54189e-05;0;0;0;9.54189e-05;9.54189e-05;0;
95;9.71373e-05;0.472248;0.000306735;9.71373e-05;0;0;0;9.71373e-05;9.71373e-05;0;
96;9.88852e-05;0.472291;0.000312279;9.88852e-05;0;0;0;9.88852e-05;9.88852e-05;0;
97;0.000100663;0.472335;0.000317919;0.000100663;0;0;0;0.000100663;0.000100663;0;
98;0.000102471;0.472379;0.000323656;0.000102471;0;0;0;0.000102471;0.000102471;0;
99;0.00010431;0.472423;0.000329491;0.00010431;0;0;0;0.00010431;0.00010431;0;
100;0.00010618;0.472469;0.000335427;0.00010618;0;0;0;0.00010618;0.00010618;0;
101;0.000108082;0.472515;0.000341465;0.000108082;0;0;0;0.000108082;0.000108082;0;
102;0.000110016;0.472563;0.000347606;0.000110016;0;0;0;0.000110016;0.000110016;0;
103;0.000111983;0.47261;0.000353852;0.000111983;0;0;0;0.000111983;0.000111983;0;
104;0.000113983;0.472659;0.000360205;0.000113983;0;0;0;0.000113983;0.000113983;0;
105;0.000116017;0.472709;0.000366665;0.000116017;0;0;0;0.000116017;0.000116017;0;
106;0.000118085;0.472759;0.000373236;0.000118085;0;0;0;0.000118085;0.000118085;0;
107;0.000120188;0.47281;0.000379918;0.000120188;0;0;0;0.000120188;0.000120188;0;
108;0.000122326;0.472862;0.000386713;0.000122326;0;0;0;0.000122326;0.000122326;0;
109;0.000124499;0.472915;0.000393623;0.000124499;0;0;0;0.000124499;0.000124499;0;
110;0.000126709;0.472969;0.00040065;0.000126709;0;0;0;0.000126709;0.000126709;0;
111;0.000128955;0.473024;0.000407795;0.000128955;0;0;0;0.000128955;0.000128955;0;
112;0.000131239;0.47308;0.000415059;0.000131239;0;0;0;0.000131239;0.000131239;0;
113;0.000133561;0.473136;0.000422445;0.000133561;0;0;0;0.000133561;0.000133561;0;
114;0.00013592;0.473194;0.000429955;0.00013592;0;0;0;0.00013592;0.00013592;0;
115;0.000138319;0.473252;0.00043759;0.000138319;0;0;0;0.000138319;0.000138319;0;
116;0.000140757;0.473312;0.000445352;0.000140757;0;0;0;0.000140757;0.000140757;0;
117;0.000143235;0.473372;0.000453243;0.000143235;0;0;0;0.000143235;0.000143235;0;
118;0.000145753;0.473433;0.000461264;0.000145753;0;0;0;0.000145753;0.000145753;0;
119;0.000148312;0.473496;0.000469418;0.000148312;0;0;0;0.000148312;0.000148312;0;
120;0.000150913;0.473559;0.000477706;0.000150913;0;0;0;0.000150913;0.000150913;0;
121;0.000153556;0.473624;0.000486131;0.000153556;0;0;0;0.000153556;0.000153556;0;
122;0.000156242;0.47369;0.000494693;0.000156242;0;0;0;0.000156242;0.000156242;0;
123;0.00015897;0.473756;0.000503396;0.00015897;0;0;0;0.00015897;0.00015897;0;
124;0.000161743;0.473824;0.00051224;0.000161743;0;0;0;0.000161743;0.000161743;0;
125;0.00016456;0.473893;0.000521228;0.00016456;0;0;0;0.00016456;0.00016456;0;
126;0.000167422;0.473963;0.000530361;0.000167422;0;0;0;0.000167422;0.000167422;0;
127;0.000170329;0.474035;0.000539642;0.000170329;0;0;0;0.000170329;0.000170329;0;
128;0.000173282;0.474107;0.000549073;0.000173282;0;0;0;0.000173282;0.000173282;0;
129;0.000176282;0.474181;0.000558655;0.000176282;0;0;0;0.000176282;0.000176282;0;
130;0.000179329;0.474255;0.00056839;0.000179329;0;0;0;0.000179329;0.000179329;0;
131;0.000182424;0.474331;0.000578281;0.000182424;0;0;0;0.000182424;0.000182424;0;
132;0.000185567;0.474409;0.00058833;0.000185567;0;0;0;0.000185567;0.000185567;0;
133;0.000188759;0.474487;0.000598537;0.000188759;0;0;0;0.000188759;0.000188759;0;
134;0.000192;0.474567;0.000608906;0.000192;0;0;0;0.000192;0.000192;0;
135;0.000195292;0.474648;0.000619438;0.000195292;0;0;0;0.000195292;0.000195292;0;
136;0.000198634;0.474731;0.000630136;0.000198634;0;0;0;0.000198634;0.000198634;0;
137;0.000202027;0.474814;0.000641;0.000202027;0;0;0;0.000202027;0.000202027;0;
138;0.000205472;0.474899;0.000652034;0.000205472;0;0;0;0.000205472;0.000205472;0;
139;0.00020897;0.474986;0.00066324;0.00020897;0;0;0;0.00020897;0.00020897;0;
140;0.00021252;0.475074;0.000674618;0.00021252;0;0;0;0.00021252;0.00021252;0;
141;0.000216124;0.475163;0.000686172;0.000216124;0;0;0;0.000216124;0.000216124;0;
142;0.000219782;0.475254;0.000697903;0.000219782;0;0;0;0.000219782;0.000219782;0;
143;0.000223494;0.475346;0.000709814;0.000223494;0;0;0;0.000223494;0.000223494;0;
144;0.000227261;0.47544;0.000721905;0.000227261;0;0;0;0.000227261;0.000227261;0;
145;0.000231085;0.475535;0.00073418;0.000231085;0;0;0;0.000231085;0.000231085;0;
146;0.000234964;0.475631;0.00074664;0.000234964;0;0;0;0.000234964;0.000234964;0;
147;0.0002389;0.475729;0.000759288;0.0002389;0;0;0;0.0002389;0.0002389;0;
148;0.000242894;0.475829;0.000772124;0.000242894;0;0;0;0.000242894;0.000242894;0;
149;0.000246946;0.47593;0.000785151;0.000246946;0;0;0;0.000246946;0.000246946;0;
150;0.000251055;0.476033;0.000798372;0.000251055;0;0;0;0.000251055;0.000251055;0;
151;0.000255224;0.476137;0.000811787;0.000255224;0;0;0;0.000255224;0.000255224;0;
152;0.000259452;0.476243;0.000825399;0.000259452;0;0;0;0.000259452;0.000259452;0;
153;0.000263741;0.476351;0.00083921;0.000263741;0;0;0;0.000263741;0.000263741;0;
154;0.000268089;0.47646;0.000853222;0.000268089;0;0;0;0.000268089;0.000268089;0;
155;0.000272499;0.476571;0.000867436;0.000272499;0;0;0;0.000272499;0.000272499;0;
156;0.00027697;0.476684;0.000881854;0.00027697;0;0;0;0.00027697;0.00027697;0;
157;0.000281503;0.476799;0.000896479;0.000281503;0;0;0;0.000281503;0.000281503;0;
158;0.000286098;0.476915;0.000911311;0.000286098;0;0;0;0.000286098;0.000286098;0;
159;0.000290756;0.477033;0.000926353;0.000290756;0;0;0;0.000290756;0.000290756;0;
160;0.000295478;0.477152;0.000941606;0.000295478;0;0;0;0.000295478;0.000295478;0;
161;0.000300263;0.477274;0.000957072;0.000300263;0;0;0;0.000300263;0.000300263;0;
162;0.000305112;0.477397;0.000972753;0.000305112;0;0;0;0.000305112;0.000305112;0;
163;0.000310025;0.477522;0.000988651;0.000310025;0;0;0;0.000310025;0.000310025;0;
164;0.000315004;0.477649;0.00100477;0.000315004;0;0;0;0.000315004;0.000315004;0;
165;0.000320048;0.477778;0.0010211;0.000320048;0;0;0;0.000320048;0.000320048;0;
166;0.000325157;0.477909;0.00103766;0.000325157;0;0;0;0.000325157;0.000325157;0;
167;0.000330333;0.478041;0.00105443;0.000330333;0;0;0;0.000330333;0.000330333;0;
168;0.000335574;0.478176;0.00107144;0.000335574;0;0;0;0.000335574;0.000335574;0;
169;0.000340883;0.478312;0.00108866;0.000340883;0;0;0;0.000340883;0.000340883;0;
170;0.000346258;0.478451;0.00110612;0.000346258;0;0;0;0.000346258;0.000346258;0;
171;0.0003517;0.478591;0.0011238;0.0003517;0;0;0;0.0003517;0.0003517;0;
172;0.00035721;0.478733;0.00114171;0.00035721;0;0;0;0.00035721;0.00035721;0;
173;0.000362787;0.478878;0.00115985;0.000362787;0;0;0;0.000362787;0.000362787;0;
174;0.000368432;0.479024;0.00117822;0.000368432;0;0;0;0.000368432;0.000368432;0;
175;0.000374146;0.479173;0.00119683;0.000374146;0;0;0;0.000374146;0.000374146;0;
176;0.000379927;0.479324;0.00121567;0.000379927;0;0;0;0.000379927;0.000379927;0;
177;0.000385777;0.479476;0.00123474;0.000385777;0;0;0;0.000385777;0.000385777;0;
178;0.000391695;0.479631;0.00125405;0.000391695;0;0;0;0.000391695;0.000391695;0;
179;0.000397682;0.479788;0.00127359;0.000397682;0;0;0;0.000397682;0.000397682;0;
180;0.000403737;0.479947;0.00129337;0.000403737;0;0;0;0.000403737;0.000403737;0;
181;0.000409861;0.480108;0.00131339;0.000409861;0;0;0;0.000409861;0.000409861;0;
182;0.000416053;0.480272;0.00133364;0.000416053;0;0;0;0.000416053;0.000416053;0;
183;0.000422314;0.480437;0.00135413;0.000422314;0;0;0;0.000422314;0.000422314;0;
184;0.000428644;0.480605;0.00137486;0.000428644;0;0;0;0.000428644;0.000428644;0;
185;0.000435042;0.480775;0.00139583;0.000435042;0;0;0;0.000435042;0.000435042;0;
186;0.000441509;0.480947;0.00141704;0.000441509;0;0;0;0.000441509;0.000441509;0;
187;0.000448044;0.481121;0.00143849;0.000448044;0;0;0;0.000448044;0.000448044;0;
188;0.000454646;0.481298;0.00146017;0.000454646;0;0;0;0.000454646;0.000454646;0;
189;0.000461317;0.481477;0.0014821;0.000461317;0;0;0;0.000461317;0.000461317;0;
190;0.000468055;0.481658;0.00150426;0.000468055;0;0;0;0.000468055;0.000468055;0;
191;0.000474861;0.481841;0.00152666;0.000474861;0;0;0;0.000474861;0.000474861;0;
192;0.000481733;0.482027;0.0015493;0.000481733;0;0;0;0.000481733;0.000481733;0;
193;0.000488672;0.482215;0.00157218;0.000488672;0;0;0;0.000488672;0.000488672;0;
194;0.000495677;0.482405;0.00159529;0.000495677;0;0;0;0.000495677;0.000495677;0;
195;0.000502748;0.482598;0.00161864;0.000502748;0;0;0;0.000502748;0.000502748;0;
196;0.000509885;0.482793;0.00164222;0.000509885;0;0;0;0.000509885;0.000509885;0;
197;0.000517086;0.48299;0.00166604;0.000517086;0;0;0;0.000517086;0.000517086;0;
198;0.000524351;0.48319;0.00169009;0.000524351;0;0;0;0.000524351;0.000524351;0;
199;0.00053168;0.483392;0.00171436;0.00053168;0;0;0;0.00053168;0.00053168;0;
200;0.000539072;0.483596;0.00173887;0.000539072;0;0;0;0.000539072;0.000539072;0;
201;0.000546527;0.483803;0.00176361;0.000546527;0;0;0;0.000546527;0.000546527;0;
202;0.000554043;0.484011;0.00178858;0.000554043;0;0;0;0.000554043;0.000554043;0;
203;0.00056162;0.484223;0.00181376;0.00056162;0;0;0;0.00056162;0.00056162;0;
204;0.000569256;0.484437;0.00183917;0.000569256;0;0;0;0.000569256;0.000569256;0;
205;0.000576953;0.484653;0.00186481;0.000576953;0;0;0;0.000576953;0.000576953;0;
206;0.000584707;0.484871;0.00189065;0.000584707;0;0;0;0.000584707;0.000584707;0;
207;0.000592519;0.485092;0.00191672;0.000592519;0;0;0;0.000592519;0.000592519;0;
208;0.000600387;0.485315;0.001943;0.000600387;0;0;0;0.000600387;0.000600387;0;
209;0.00060831;0.48554;0.00196949;0.00060831;0;0;0;0.00060831;0.00060831;0;
210;0.000616288;0.485768;0.00199618;0.000616288;0;0;0;0.000616288;0.000616288;0;
211;0.000624318;0.485998;0.00202308;0.000624318;0;0;0;0.000624318;0.000624318;0;
212;0.000632401;0.486231;0.00205018;0.000632401;0;0;0;0.000632401;0.000632401;0;
213;0.000640534;0.486465;0.00207748;0.000640534;0;0;0;0.000640534;0.000640534;0;
214;0.000648716;0.486702;0.00210497;0.000648716;0;0;0;0.000648716;0.000648716;0;
215;0.000656947;0.486942;0.00213266;0.000656947;0;0;0;0.000656947;0.000656947;0;
216;0.000665224;0.487183;0.00216053;0.000665224;0;0;0;0.000665224;0.000665224;0;
217;0.000673547;0.487427;0.00218858;0.000673547;0;0;0;0.000673547;0.000673547;0;
218;0.000681914;0.487674;0.00221681;0.000681914;0;0;0;0.000681914;0.000681914;0;
219;0.000690322;0.487922;0.00224521;0.000690322;0;0;0;0.000690322;0.000690322;0;
220;0.000698772;0.488173;0.00227379;0.000698772;0;0;0;0.000698772;0.000698772;0;
221;0.00070726;0.488426;0.00230252;0.00070726;0;0;0;0.00070726;0.00070726;0;
222;0.000715786;0.488681;0.00233142;0.000715786;0;0;0;0.000715786;0.000715786;0;
223;0.000724348;0.488938;0.00236048;0.000724348;0;0;0;0.000724348;0.000724348;0;
224;0.000732944;0.489198;0.00238968;0.000732944;0;0;0;0.000732944;0.000732944;0;
225;0.000741572;0.489459;0.00241903;0.000741572;0;0;0;0.000741572;0.000741572;0;
226;0.00075023;0.489723;0.00244851;0.00075023;0;0;0;0.00075023;0.00075023;0;
227;0.000758917;0.489989;0.00247813;0.000758917;0;0;0;0.000758917;0.000758917;0;
228;0.00076763;0.490257;0.00250788;0.00076763;0;0;0;0.00076763;0.00076763;0;
229;0.000776368;0.490527;0.00253774;0.000776368;0;0;0;0.000776368;0.000776368;0;
230;0.000785128;0.490799;0.00256773;0.000785128;0;0;0;0.000785128;0.000785128;0;
231;0.000793909;0.491073;0.00259782;0.000793909;0;0;0;0.000793909;0.000793909;0;
232;0.000802709;0.491349;0.00262801;0.000802709;0;0;0;0.000802709;0.000802709;0;
233;0.000811524;0.491626;0.0026583;0.000811524;0;0;0;0.000811524;0.000811524;0;
234;0.000820354;0.491906;0.00268867;0.000820354;0;0;0;0.000820354;0.000820354;0;
235;0.000829196;0.492188;0.00271913;0.000829196;0;0;0;0.000829196;0.000829196;0;
236;0.000838047;0.492471;0.00274967;0.000838047;0;0;0;0.000838047;0.000838047;0;
237;0.000846905;0.492756;0.00278027;0.000846905;0;0;0;0.000846905;0.000846905;0;
238;0.000855769;0.493043;0.00281093;0.000855769;0;0;0;0.000855769;0.000855769;0;
239;0.000864636;0.493332;0.00284164;0.000864636;0;0;0;0.000864636;0.000864636;0;
240;0.000873502;0.493622;0.0028724;0.000873502;0;0;0;0.000873502;0.000873502;0;
241;0.000882367;0.493914;0.00290319;0.000882367;0;0;0;0.000882367;0.000882367;0;
242;0.000891227;0.494207;0.00293402;0.000891227;0;0;0;0.000891227;0.000891227;0;
243;0.000900081;0.494502;0.00296487;0.000900081;0;0;0;0.000900081;0.000900081;0;
244;0.000908925;0.494798;0.00299573;0.000908925;0;0;0;0.000908925;0.000908925;0;
245;0.000917757;0.495096;0.00302659;0.000917757;0;0;0;0.000917757;0.000917757;0;
246;0.000926575;0.495395;0.00305745;0.000926575;0;0;0;0.000926575;0.000926575;0;
247;0.000935376;0.495696;0.0030883;0.000935376;0;0;0;0.000935376;0.000935376;0;
248;0.000944157;0.495998;0.00311913;0.000944157;0;0;0;0.000944157;0.000944157;0;
249;0.000952916;0.4963;0.00314993;0.000952916;0;0;0;0.000952916;0.000952916;0;
250;0.000961651;0.496605;0.00318069;0.000961651;0;0;0;0.000961651;0.000961651;0;
251;0.000970359;0.49691;0.00321141;0.000970359;0;0;0;0.000970359;0.000970359;0;
252;0.000979037;0.497216;0.00324207;0.000979037;0;0;0;0.000979037;0.000979037;0;
253;0.000987683;0.497523;0.00327267;0.000987683;0;0;0;0.000987683;0.000987683;0;
254;0.000996294;0.497832;0.0033032;0.000996294;0;0;0;0.000996294;0.000996294;0;
255;0.00100487;0.498141;0.00333365;0.00100487;0;0;0;0.00100487;0.00100487;0;
256;0.0010134;0.498451;0.003364;0.0010134;0;0;0;0.0010134;0.0010134;0;
257;0.00102189;0.498761;0.00339426;0.00102189;0;0;0;0.00102189;0.00102189;0;
258;0.00103034;0.499073;0.00342441;0.00103034;0;0;0;0.00103034;0.00103034;0;
259;0.00103874;0.499384;0.00345444;0.00103874;0;0;0;0.00103874;0.00103874;0;
260;0.00104709;0.499697;0.00348434;0.00104709;0;0;0;0.00104709;0.00104709;0;
261;0.00105538;0.50001;0.00351411;0.00105538;0;0;0;0.00105538;0.00105538;0;
262;0.00106362;0.500323;0.00354374;0.00106362;0;0;0;0.00106362;0.00106362;0;
263;0.0010718;0.500637;0.00357321;0.0010718;0;0;0;0.0010718;0.0010718;0;
264;0.00107993;0.500951;0.00360253;0.00107993;0;0;0;0.00107993;0.00107993;0;
265;0.00108799;0.501265;0.00363167;0.00108799;0;0;0;0.00108799;0.00108799;0;
266;0.00109598;0.50158;0.00366063;0.00109598;0;0;0;0.00109598;0.00109598;0;
267;0.00110391;0.501894;0.0036894;0.00110391;0;0;0;0.00110391;0.00110391;0;
268;0.00111177;0.502208;0.00371798;0.00111177;0;0;0;0.00111177;0.00111177;0;
269;0.00111956;0.502523;0.00374635;0.00111956;0;0;0;0.00111956;0.00111956;0;
270;0.00112727;0.502837;0.00377451;0.00112727;0;0;0;0.00112727;0.00112727;0;
271;0.00113491;0.503151;0.00380245;0.00113491;0;0;0;0.00113491;0.00113491;0;
272;0.00114246;0.503465;0.00383016;0.00114246;0;0;0;0.00114246;0.00114246;0;
273;0.00114994;0.503778;0.00385763;0.00114994;0;0;0;0.00114994;0.00114994;0;
274;0.00115733;0.504091;0.00388485;0.00115733;0;0;0;0.00115733;0.00115733;0;
275;0.00116464;0.504403;0.00391182;0.00116464;0;0;0;0.00116464;0.00116464;0;
276;0.00117187;0.504715;0.00393852;0.00117187;0;0;0;0.00117187;0.00117187;0;
277;0.001179;0.505026;0.00396496;0.001179;0;0;0;0.001179;0.001179;0;
278;0.00118605;0.505337;0.00399112;0.00118605;0;0;0;0.00118605;0.00118605;0;
279;0.001193;0.505646;0.00401699;0.001193;0;0;0;0.001193;0.001193;0;
280;0.00119986;0.505955;0.00404258;0.00119986;0;0;0;0.00119986;0.00119986;0;
281;0.00120662;0.506263;0.00406786;0.00120662;0;0;0;0.00120662;0.00120662;0;
282;0.00121328;0.506569;0.00409284;0.00121328;0;0;0;0.00121328;0.00121328;0;
283;0.00121985;0.506875;0.00411751;0.00121985;0;0;0;0.00121985;0.00121985;0;
284;0.00122632;0.507179;0.00414186;0.00122632;0;0;0;0.00122632;0.00122632;0;
285;0.00123268;0.507483;0.00416588;0.00123268;0;0;0;0.00123268;0.00123268;0;
